,Date,Tweet
39,2020-11-02 11:10:45+00:00,b'@ayadeflorian Penasaran tapi yaa ini ku lanjut lah nonton #StartUpEp2 deh haha. Masih lama banget ongoingnya hahaa. \n\nIyaa salut buat Nam Dareum jadi Han Jipyeong muda lah. Lu udah nonton smpe eps brp?'
40,2020-11-02 04:18:51+00:00,b'#StartUpEp2 Why naman joo hyuk!? https://t.co/ipedhSq9Ve'
41,2020-11-02 01:27:05+00:00,b'karna penasaran tp gabisa nunggu sampe kelar daring #StartUpEp2 https://t.co/fObSVXbVYm'
42,2020-11-01 20:35:33+00:00,b'Gagi ang gandaaaa ep 2 palang ako pero looking forward na maganda yung kalalabasan!!!\n\n#StartUpEp2 https://t.co/yL3vyWgeZS'
43,2020-11-01 16:05:18+00:00,"b'#StartupEp2\nRasanya nyesek aja di scene ini, mereka ga kaya secara materi tapi hati mereka tulus bgt \xe2\x9c\xa8 https://t.co/PIGM7mYdK3'"
44,2020-11-01 11:38:03+00:00,b'Kasihan Seon Ho! Cinta Segitiga Beraksi di Drakor Start Up Episode 6\nKlik link ini \xf0\x9f\x91\x89 https://t.co/P5RZ532UTa \n\n#StartUpDrama #StartUp #StartUpEp5 #StartUpEp4 #StartUpEp3 #StartUpEp2 #StartUpEP1 #Suzy #KimSeonHo #NamJooHyuk https://t.co/kqN0xK0emx'
45,2020-11-01 10:17:38+00:00,"b'Lmao for now dosan seems have an artificial interest with dalmi. Maksud gue, jelas dia gak kenal sama dalmi sama sekali. Karna bukan dia yg ngebangun cerita masa lalunya dgn dalmi. Ya berharap hubungan mereka berkembang jdi a pure one\xf0\x9f\xa4\xa7\xf0\x9f\xa5\xba #StartUpEp2 #StartUp'"
46,2020-10-31 03:06:10+00:00,"b'Long weekend-ku ditemani drama Start-Up di @NetflixID. Karena minggu lalu gak sempat nonton (lagi di Banyuwangi), aku jadi nonton 4 episode sekaligus. Gak sabar nunggu nanti malam. Seru dan lucu #StartUpEp1 #StartUpEp2 #StartUpEp3 #StartUpEp4 https://t.co/CWMk4QQxKx'"
47,2020-10-28 16:37:48+00:00,b'#StartUpEp2 pa lang pero daming ganap na agad haaaa. Hmmm interesting \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb\xe2\x9d\xa4\xef\xb8\x8f https://t.co/6WTDVkFZAO'
48,2020-10-28 11:34:27+00:00,"b'10 Fakta Unik Kim Do Wan, Sahabat Nam Joo Hyuk di Start Up yang Bikin Salah Fokus\n Klik link ini\xf0\x9f\x91\x89 https://t.co/reUOeie5P9\n\n.\n.\n#StartUpdrama #StartUpEP1 #StartUpEp2 #StartUpEp3 #StartUpEp4 #KimDoWan #DoWanFans https://t.co/qacE856fjf'"
49,2020-10-28 02:40:19+00:00,b'Parah ini. Baru episod 2 aja udah bikin baper. Eotteoke? \xf0\x9f\x98\x85 #StartUpEp2'
50,2020-10-28 02:37:34+00:00,b'Goal 2021 : belajar merajut lagi biar kayag #NamDoSan \xf0\x9f\x98\x8c\xf0\x9f\x92\x95\xf0\x9f\x92\x95\xf0\x9f\x92\x95 #StartUpEp2 https://t.co/7AUt7OaXCE'
51,2020-10-27 16:25:11+00:00,"b'Libur 5 harii, ayoo saatnya ngedrakor jangan nugas mulu\xf0\x9f\x98\x83\n#StartUpEp1 #StartUpEp2 #StartUpEp3 #StartUpEp4 https://t.co/gJUNXYBQHw'"
52,2020-10-27 14:04:03+00:00,b'manieezz banget tolongg\n#StartUp #KimSeonHo #Suzy #StartUpEP1 #StartUpEp2 #StartUpEp3 #StartUpEp4 https://t.co/J5lRFs2sjN'
53,2020-10-27 13:47:26+00:00,"b'""Drakor \xe2\x80\x9cStart-Up\xe2\x80\x9d: Mimpi, Persahabatan, Keluarga dan Cinta""\n\n// Sinopsis dan Review Drakor ""Start-Up""\n\n#StartUp #StartUpEP1 #StartUpEp2 #StartUpEp3 #StartUpEp4 https://t.co/SkVnCEsvBZ'"
54,2020-10-27 10:53:21+00:00,b'Kemana lagi ini? #\xec\xa7\x80\xeb\xaf\xbc\xec\x83\x9d\xec\x9d\xbc\xe1\x84\x8e\xe1\x84\x8f #LovesickGirls #MakeNCTWORLDchallenge #PamerFotoMasMas #StartUpEp2 https://t.co/akyzw5dVB6'
55,2020-10-27 04:29:16+00:00,b'Sesuka ituuuu sama soundtrack Start Up \xf0\x9f\x98\xad\nFuture - Redvelvet\n#StartUp #StartUpEp1 #StartUpEp2 #StartUpEp3 #StartUpEps4 #StartUpEp5 https://t.co/w5NmbeMTLy'
56,2020-10-26 17:03:48+00:00,b'Hoooooy ang qt\xf0\x9f\x98\x8d\xe2\x9c\xa8 \n#StartUpEp2 https://t.co/8JuMxpnpgL'
57,2020-10-26 16:57:24+00:00,b'Bocah bang jagooo wkwkwk\n-\n#\xec\xa7\x80\xeb\xaf\xbc\xec\x83\x9d\xec\x9d\xbc\xe1\x84\x8e\xe1\x84\x8f #StartUpEp1 #PamerFotoOshi #LovesickGirls #MakeNCTWORLDchallenge #CeritaJumatan #PamerFotoMasMas #JISOOISLOVE #StartUpEp2 #WANNAONECOMEBACK #JHOPE #JogjaMemanggil #MosiTidakPercaya #TheGiftedGraduationEP7 https://t.co/0dkDBMcSaY'
58,2020-10-26 15:12:51+00:00,"b'Aku hanya ingin kau percaya bahwa tiap orang punya masa terbaik dalam hidupnya, termasuk kau. Tunggu saja sampai saat itu tiba, kau yang menganggap dirimu kentang, akan mekar seperti bunga paling wangi dan paling indah yg pernah ada. Jadi bertahanlah! #StartUp #StartUpEp2 https://t.co/ZjzUIkTMly'"
59,2020-10-26 14:44:25+00:00,b'Aku kepada mas2 alfamart yang setia menyapa di depan pintu dengan senyum manisnya\xf0\x9f\x98\x8a\n#StartUp #StartUpEp2 https://t.co/PMq8TXpqAY'
60,2020-10-26 14:33:45+00:00,"b'#StartUp adalah truly the best on going drama rn! Drama yang bikin mood campur aduk. Antara senang, bahagia, sedih, jatuh cinta dan nangis di saat yang sama. Jelas drama yang patut ditunggu tiap minggu!\xe2\x9d\x87 #StartUpEp2 https://t.co/E0n3oDRBfo'"
61,2020-10-26 14:18:36+00:00,b'Mendiagnosis diri terkena second lead syndrome di eps 2 #StartUp Pesonanya Han Ji-Pyeong terlalu shining shemmering splendid untuk dilewatkan #KimSunHo #StartUp #StartUpEp2 https://t.co/i41kb0so2C'
62,2020-10-26 14:08:00+00:00,b'Nam Do-San cakep tapi pesona Han Ji-Pyeong juga tidak bisa dibantah. SENYUMNYA SEPERTI MEMINTA DIMILIKI! KACAU BGT\n#KimSunHo #StartUpEp2 https://t.co/qeu54D21YS'
63,2020-10-26 14:00:57+00:00,b'Memiliki seseorang yang bisa dijadikan tempat bersandar setelah melewati hari yang berat dan melelahkan adalah anugerah yang harus disyukuri #StartUpEp2 https://t.co/GLCD2Yv2Gc'
64,2020-10-26 13:52:45+00:00,"b'Mereka yang tatap-tatapan, aku yang degdegan #StartUpEp2 https://t.co/Fe9U2Xlp74'"
65,2020-10-26 13:49:10+00:00,"b'#StartUp #StartUpEp2 \nOrang lain : nonton konser, ikut fan meeting\nAku kepada semua bias2ku: https://t.co/RRToznixt0'"
66,2020-10-26 13:45:29+00:00,b'Sepertinya memang harus dilakukan penelitian lebih lanjut tentang pengaruh gaya rambut seseorang terhadap tingkat ketampanannya\n\n#NamJooHyuk #StartUpEp2 https://t.co/a3pdnZNjy0'
67,2020-10-26 13:41:00+00:00,b'One and only #NamJooHyuk yang naik sepeda aja estetik! #StartUpEp2 #StartUp https://t.co/3JA5NHSOmP'
68,2020-10-26 13:36:30+00:00,b'Selalu suka tiap nonton drakor dan ada foto pemandangan kek gini\xf0\x9f\x8c\x86\xf0\x9f\x8c\x83\xf0\x9f\x92\x99\xf0\x9f\x92\x9a\xf0\x9f\x92\x9b #StartUp #StartUpEp2 https://t.co/C42Emp71nP'
69,2020-10-26 13:28:10+00:00,b'NGAKAK BANGET JINGAN \n#StartUp #StartUpEp2 https://t.co/bWjmj89Dfp'
70,2020-10-26 11:51:21+00:00,"b""@tanyainrl Baru 4 eps tapi aku udah bucin ostnya startup heran :')))) #StartUp #StartUpEp1 #StartUpEp2 #StartUpEp3 #StartUpEp4 https://t.co/vScr5v9y5a"""
71,2020-10-26 11:40:45+00:00,"b""Baru 4 eps tapi aku udah bucin ostnya startup heran :')))) #StartUp #StartUpEp1 #StartUpEp2 #StartUpEp3 #StartUpEp4 https://t.co/vScr5v9y5a"""
72,2020-10-26 10:55:41+00:00,b'Lagu terbaru akan viral judulnya ku ingin musnahkan kesunyian \n\nCipta:Reza maulidin\n\nJakarta #StartUpEp2 #\xec\xa7\x80\xeb\xaf\xbc\xec\x83\x9d\xec\x9d\xbc\xe1\x84\x8e\xe1\x84\x8f #musikterbaru #STUDIO_WE  #radio  #LovesickGirls #MahasiswaBergerak #StartUpEp2 #whatshappeninginthailand #JISOOISLOVE https://t.co/9Pr82ywMB7'
73,2020-10-26 09:39:30+00:00,"b'7 Potret Karakter Bae Suzy di Drama Korea, Spesialis Pantang Menyerah\n.\n.\nKlik link ini \xf0\x9f\x91\x89https://t.co/APqRV5HIiG\n\n#BaeSuzy #Suzy #StarUpDrama #StartUpEp1 #StartUpEp2 #StartUpEp3 #StartUpEp4 https://t.co/Tj9MjQb4iK'"
74,2020-10-26 08:07:16+00:00,"b'@zarryhendrik Cukup Rakyatmu yg manusia ini aja kau siksa ya dgn ketidak adilan penguasaan mu pak @jokowi jangan bawa2 hewan gni juga dong,berarti anda lebih rendahh dari pada HEWAN !!!\n#savekomodo #savepulaukomodo \n#MosiTidakPercaya #MahasiswaBergerak #1TahunJokowiAmin #StartUpEp2'"
75,2020-10-26 06:17:51+00:00,"b'Receh bat dah, google jadi coocle wkwkwk #StartUpEp2'"
76,2020-10-26 00:12:12+00:00,b'Aku padamuuu bby\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d #NamJooHyuk #StartUp #StartUpEp2 https://t.co/dyag9Q6Dd4'
77,2020-10-25 17:11:57+00:00,b'Tengah malem buka galery dan saya terkejut sepertinya jari jari udah auto download tiap nemu foto #hanjipyeong aka #KimSeonHo #StartUp #StartUpEp1 #StartUpEp2 #StartUpEp3 #StartUpEp4 https://t.co/65UmiI9kYu'
78,2020-10-25 16:08:47+00:00,b'Ayahnya Do San = toilet \xf0\x9f\xa4\xa3\n\nSumpah ngakak kenapa sih drmanya lawak gini\xf0\x9f\xa4\xa3\n\n#StartUp #StartUpEp2 https://t.co/4S6Ph25zTM'
79,2020-10-25 16:07:12+00:00,b'Kenapa sangat jujur sekali bu \xf0\x9f\xa4\xa3\n\n#StartUp #StartUpEp2 https://t.co/yH7nvGLnE0'
80,2020-10-25 16:06:25+00:00,b'AI = flu burung \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\n\nAku ketawa nonton ini malem\xc2\xb2 tolong \xf0\x9f\x98\xad\n\n#StartUpEp2 #StartUp https://t.co/XMEQOyLsSh'
81,2020-10-25 15:52:53+00:00,"b'Kukira ini drama bakal jadi drama yg melow gitu kayak ep1 kemarin, taunya di ep2 bikin ngakak \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\n\nKenapa sih humornya warna RGB \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\n\n#StartUp #StartUpEp2 https://t.co/BpsUx838Af'"
82,2020-10-25 15:48:20+00:00,b'Madam Yoon Seon-hak \xf0\x9f\x92\x99\n\n#StartUpEp2 https://t.co/Ov4t3tMs8b'
83,2020-10-25 13:56:02+00:00,"b'Ini star up eps. 1 - 3 kok ada sedihnya, banyak lucunya . Nyanduin banget dah suzy sama nam joo hyuk #StartUpEp1 #StartUpEp2 #StartUpEp3'"
84,2020-10-25 13:01:50+00:00,"b'@Anpangirl_ya Tbh aku ga nonton search, tp so far review org2 ttg #StartUpEp bagus bgt, km bisa cek review di hashtag #StartUpEp1 #StartUpEp2 #StartUpEp3 dan kalo boleh aku saranin sih km wajib nonton start up karena ini drama paket lengkap ga ada celah nya sejauh ini, ga akan nyesel \xf0\x9f\x98\x81\xf0\x9f\x98\x86'"
85,2020-10-25 11:54:05+00:00,b'Haihhh.. dah terjebak jugak \xf0\x9f\x98\x82 #StartUpEp2'
86,2020-10-25 01:02:33+00:00,b'@pickaw_bila @drakorfess_ Liat aja di review hashtag #StartUpEp1 #StartUpEp2 #StartUpEp3 biar bingungmu terbayaaaar hyung'
87,2020-10-25 00:30:51+00:00,b'Kisah dalmi dan orang tuanya selalu bikin nangis \xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#StartUp #StartUpEp2 #StartUpEp3 #Suzy https://t.co/80JRRKv8lw'
88,2020-10-25 00:17:07+00:00,"b'https://t.co/TZp4LtmLIS\n.\n.\nSTORY OF KALE minta tolong liat video tugas UTS ku yaa, klo gasempat like/komen liat bentar aja gpp kok, makasihh!\xf0\x9f\x98\x9f\xf0\x9f\xa5\xb0\n\n#StoryofKale #twitterdoyourmagic #Khabib #StartUpEp2'"
89,2020-10-24 20:54:01+00:00,"b'Kutipan #StartUpEp2 kemaren, btw ending #StartUpEp3 greget sekali https://t.co/oXx0Bdb39n'"
90,2020-10-24 20:34:37+00:00,"b'ngakak terusss, somplak bgt nam do san\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x91\x8d #StartUpEp2 https://t.co/Q0diUvb39p'"
91,2020-10-24 18:45:37+00:00,"b'@JVLEHA @syjurumasaknya heiii aku jual akun Ig nih followers 40rban BISA BUAT OLSHOP,SELEBGRAM,OR ETC. AKUN IG FOLL 40RB AKU JUAL YAA GAIS BURU BELI https://t.co/m7u1UkgFRD\n\nAlbert #StartUpEp2 Baale #DEWASepanjangMasa #jualakunig  #retweet Tiffany Secret Number https://t.co/nJCRxrDiNJ https://t.co/2qofZUCn0Y'"
92,2020-10-24 18:45:16+00:00,"b'@andihiyat heiii aku jual akun Ig nih followers 40rban BISA BUAT OLSHOP,SELEBGRAM,OR ETC. AKUN IG FOLL 40RB AKU JUAL YAA GAIS BURU BELI https://t.co/m7u1UkgFRD\n\nAlbert #StartUpEp2 Baale #DEWASepanjangMasa #jualakunig  #retweet Tiffany Secret Number https://t.co/nJCRxrDiNJ https://t.co/LCWR9a6LHF'"
93,2020-10-24 18:07:13+00:00,"b'Oh ya, soal pohon2 sakura, banyak momen pertemuan bahkan perpisahan di sana. Jajanan corndog buatan nenek juga bikin laper mendadak. #StartUpEp2'"
94,2020-10-24 17:10:11+00:00,b'Nam Do San di pelajaran \xf0\x9f\x93\x88\nNam Do San urusan cewek\xf0\x9f\x93\x89 Tolong partner di bimbing Do san dalam urusan cewek ya\xf0\x9f\x98\xad #StartUp #StartUpEp2 https://t.co/kA5sCfqPD1'
95,2020-10-24 16:32:06+00:00,b'Do San harus berguru pada Jipyeong\xf0\x9f\x99\x82\xf0\x9f\x91\x8d polos banget si Do San #StartUp #StartUpEp2 https://t.co/kA5sCfqPD1'
96,2020-10-24 16:12:39+00:00,b'Do San harus berguru pada Jipyeong\xf0\x9f\x99\x82\xf0\x9f\x91\x8d #StartUp #StartUpEp2 https://t.co/kA5sCfqPD1'
97,2020-10-24 15:36:29+00:00,b'Nam Joo-Hyuk as Nam Do-San\xf0\x9f\xa4\xa9\n#StartUp #StartUpEp2 https://t.co/0cF7JStzL1'
98,2020-10-24 14:51:34+00:00,b'mau nonton #StartUpEp2 #StartUpEp3 tp ada deadline \xf0\x9f\x98\x88\xf0\x9f\x98\x88\xf0\x9f\x98\x88\xf0\x9f\x98\x88 https://t.co/SStS79T2NG'
99,2020-10-24 13:06:01+00:00,b'@Ieosjm Peluk paksa ala Dalmi untuk Dosan \xf0\x9f\xa4\xa3\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\n\n#StartUpEp3 \n#StartUpEp2 \n#StartUpEp1 \n#Suzy \n@CJnDrama'
100,2020-10-24 03:12:23+00:00,b'#StartUpEp2 #StartUp \n\napa judul lagunya yaa??  https://t.co/SJqhv2FoU5'
101,2020-10-23 20:58:59+00:00,b'BAE SUZY LANG MALAKAAAWS #StartUpEp2'
102,2020-12-13 17:00:01+00:00,b'Next year could be decisive for the world \xf0\x9f\x8c\x8f. 2020 has taught us that we need to work together for a stronger response and show that we can build back better.\n\nJoin in. Be the change.'
103,2020-10-23 15:27:04+00:00,b'ANG GANDAA!\xe2\x9d\xa4\xef\xb8\x8f\n#StartUpEp2'
104,2020-10-23 13:16:42+00:00,b'semua ini grgr dosan\n\n#StartUpEp2 \n#StartUp https://t.co/2RfjBGM3ot'
105,2020-10-23 12:38:11+00:00,b'Niat mau nonton episode 2 kalah sm rebahan sambil twitter an #StartUpEp2'
106,2020-10-23 10:30:27+00:00,b'Ner benerrr kebangetan luu \xf0\x9f\x98\xad\n#StartUpEp2 https://t.co/jXrnoOuxGk'
107,2020-10-23 07:27:46+00:00,b'Kalo writer start up nonton film india mujhse dosti karoge harusnya seo dal mi end up sama han ji pyeong \xf0\x9f\x98\x85 #StartUpEp2 #StartUp'
108,2020-10-23 03:33:56+00:00,"b'Mereka yg ketemuan, hati saya yg berdebar \xf0\x9f\xa4\xaf\nUwu bgt..WKKSKSKSK\n#StartupEp2 https://t.co/Ja78jpTMHV'"
109,2020-10-22 21:09:13+00:00,"b'Kau bak bunga kenikir. sekarang masih musim semi. Jika menunggu, kau akan mekar dengan cantik pada musim gugur. Jadi, jangan terlalu khawatir. -StartUp.                                              #NamJooHyuk #BaeSuzy #StartUpEp2'"
110,2020-10-22 19:48:13+00:00,"b""Disebabkan #StartUpEp1 #StartUpEp2 I'm craving that corndog.. Huwaaa https://t.co/TnmYZ81MiX"""
111,2020-10-22 19:17:10+00:00,b'Cantik banget kalau bikin perbandingan #StartUpEp2 https://t.co/NG9LvGBLwD'
112,2020-10-22 16:21:49+00:00,b'kanang wa gyud ka niginhawa hangtod wa gipakita iyang nawong aaaAHHHHHH Nam JH pa rin!!! \xf0\x9f\x92\x95 tanginaaaaaa #StartUpEp2'
113,2020-10-22 14:55:19+00:00,"b'sumpah demi apa gua triak"" gajelas dong\xf0\x9f\x98\xad\xe2\x9c\x8c\nsumpah di scene ini gua bahagia banget tolomk\xf0\x9f\x98\xad\xf0\x9f\x99\x8f\nAKHIRNYA DI PERTEMUKAN LAH MEREKA\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xe2\x9d\xa4\xe2\x9d\xa4\xf0\x9f\x92\x9e\xf0\x9f\x92\x9e\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\n#StartUpEp2 #NamJooHyuk #BaeSuzy https://t.co/YcJlKmV1af'"
114,2020-10-22 14:44:32+00:00,b'DI SCENE INI MENGANDUNG KEGEMBIRAAN \xf0\x9f\xa4\x97\xf0\x9f\x98\x94\xe2\x9d\xa4\nakhirnya ketemu dong\xf0\x9f\x98\xad\xf0\x9f\x92\x9e\xf0\x9f\x92\x9e\n#StartUpEp2 #NamJooHyuk https://t.co/uzao2YdNzG'
115,2020-10-22 14:34:29+00:00,b'sumpah kaga ngerti lagi deh ame JOO HYUK!! \xf0\x9f\x98\xad\nwalopun dia mke OUTFIT kek beginian duh sumpah tetep ganteng ga ngerti\xf0\x9f\x98\xad\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\n#NamJooHyuk\n#StartUpEp2 https://t.co/1QheN4Sb9t'
