,Date,Tweet
10,2020-12-06 13:09:07+00:00,b'di #StartUpEp1 Injae pernah ngejar Jipyeong kan? sapatau di #StartUpEp16 ternyata bener Injae sm Jipyeong?\xf0\x9f\xa4\xa1 https://t.co/X7warcT3kX'
11,2020-12-06 12:48:44+00:00,b'Baru juga eps 1 udah sedig anjirr \xf0\x9f\x98\xad\n#StartUpEP1'
12,2020-12-06 11:57:34+00:00,b'Baru ep 1 aku dah habiskan 5 tisu \xf0\x9f\x98\xad\n\n#StartUpEp1'
13,2020-12-06 05:11:42+00:00,"b'Pantesan tranding mulu nih film, baru episode 1nya aja udah gerimis kaya gini coba \xf0\x9f\xa5\xba #StartUpEp1'"
14,2020-12-06 05:06:54+00:00,b'Part 1 aja udah bikin sedih gini\n#StartUpEP1 https://t.co/TIXyiRjQK6'
15,2020-12-06 04:44:25+00:00,b'Dari #StartUpEP1 sampe sekarang berusaha tidak goyang tetep team tangan besar\xf0\x9f\xa4\xa3\xf0\x9f\x98\x8d #TeamNamDoSan !!! https://t.co/zfRAIONWje'
16,2020-12-05 16:35:43+00:00,b'Mari rayakan patah hati yang sudah direncanakan sejak #StartUpEP1 \n\nXixixi #teamhanjipyeong #HanJiPyeongTeam #StartUpEp15 https://t.co/RYHZnRDG4f'
17,2020-12-05 14:11:10+00:00,b'SEBENTAR LAGI DI TELEGRAM\nStart Up - Eps 15 | Nonton disini: https://t.co/X1Qfk8p7mv\n#episode15 #StartUpEp1\nhttps://t.co/WZ9xjHwxNe'
18,2020-12-05 14:10:45+00:00,b'SEBENTAR LAGI DI TELEGRAM\nStart Up - Eps 15 | Nonton disini: https://t.co/X1Qfk8p7mv\n#episode15 #StartUpEp1\nhttps://t.co/WZ9xjHwxNe'
19,2020-12-05 03:09:17+00:00,b'Baru nonton #StartUpEP1 kok aku jadi tida mau lanjut ya \xf0\x9f\x98\x96. Udah sedih duluan liat nasib han ji \xf0\x9f\x99\x89'
20,2020-12-04 14:02:07+00:00,b'1 episode drakor yang paling membekas dan ngena banget tu #StartUpEP1'
21,2020-12-02 16:07:58+00:00,"b'Hype na start-up iyan oh, Ep.1 pa lang ako pinaiyak na agad ako sksksksksksksksk\n#StartUpEP1'"
22,2020-12-02 04:58:55+00:00,b'Serpihan Rasa...\n\n#StartUp #StartUpEp1 https://t.co/M53jRImsNF'
23,2020-12-01 16:52:29+00:00,b'Fix aku tim HAN JI PYEONG garis keras!! #startupep1 #timhanjipyeong'
24,2020-12-01 14:09:23+00:00,b'ketidakpedulian adalah balas dendam kepada orang yang tidak penting\n#StartUpEP1'
25,2020-12-01 02:32:01+00:00,"b'""Ketidakpedulian adalah balas dendam kepada orang yang tak penting. Maka sikap tak peduliku adalah balas dendamku.""\n#StartUpEp1 #StartUp https://t.co/DQGuBD58uG'"
26,2020-11-30 18:15:38+00:00,b'Okay esok sambung ep2. Btwwww after tgk #StartUpEp1 depa recycle balik pelakon #DolDolSolSolLaLaSol boleh pulak doktor cha ada kat situ pastu scene dia paling sedihhh tagunaaa'
27,2020-11-30 15:06:09+00:00,b'Masih #StartUpEP1 udaaa jungkir balik perasaan :))'
28,2020-11-30 12:50:36+00:00,b'@taratanoe gua kalo males nonton drakor gua stalk #startupep1 GTGT WKWKKW'
29,2020-11-30 12:42:00+00:00,b'Episode 1 terlalu mengandung bawang \xf0\x9f\x98\xad\xf0\x9f\x98\xa2 #StartUpEP1'
30,2020-11-30 11:23:01+00:00,b'BTW INI SIAPA YANG MAEN HAN JI PYEONG PAS MUDA WOI. GANTENG BENER \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#StartUp #StartUpEP1 https://t.co/SWnmQIg7Uj'
31,2020-11-30 11:21:47+00:00,b'Aku kalo ketemu orang sebaik neneknya seo dalmi juga bakal nangis \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#StartUp #StartUpEP1 https://t.co/1B9QNW5fXD'
32,2020-11-30 11:20:29+00:00,b'baru episode  1 udah mengandung bawang \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#StartUp #StartUpEP1 https://t.co/D7uS7hBrBv'
33,2020-11-30 00:34:48+00:00,b'Followes instagram kim seonho waktu #StartUpEp1 700k sekarang #StartaUpEp14 2.7M \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f'
34,2020-11-29 18:43:55+00:00,b'Plis bgt baru berani nonton #StartUpEP1 eh udah dibikin mewek tengah malem woi gangerti lagi sama ni drakorr astaga gamau lanjutin\xf0\x9f\x98\xad'
35,2020-11-29 16:30:47+00:00,"b'Pandangin aja senyum manisnya, \nBuat persiapan patah hati minggu depan, yang sudah dipersiapkan sejak #StartUp #StartUpEP1 \nTetap #HanJiPyeongTeam #timhanjipyeong #StartUpEp14 https://t.co/4U7JTTfXlQ https://t.co/NDPafGpCzt'"
36,2020-11-29 13:50:52+00:00,"b'Demi ayam goreng, plsss masi ga terima banget ayahnya dalmi meninggal gt ajaaaaa \xf0\x9f\x98\xad\xf0\x9f\x98\xad pgn nntn ulang tp #StartUpEP1 ckup banyak yg bikin ketrigger mon maap \xf0\x9f\x98\xad'"
37,2020-11-29 11:36:53+00:00,"b'i know ini telat bgt, #StartUpEp1 bagus bgt ga banyak babibu langsung ngacak ngacak perasaan \xf0\x9f\x99\x82\xf0\x9f\xa5\xb2'"
38,2020-11-29 05:29:16+00:00,"b'Underlining.\n\nBarusan eps 1, xixixi:)\n#startupEp1 https://t.co/kvvqbskzvM'"
39,2020-11-28 20:33:30+00:00,b'@averysfuture Siapapun yg mendominasi hashtag #StartUpEP1 ampe #StartUpEp13 tapi isinya hate speech ke dosan sampe ngata2in tanpa konteks yg jelas'
40,2020-11-28 07:14:32+00:00,b'Oh jadi ini drama yg eps awal awalnya bawang itu?? \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\xa4\xa7 #StartUpEP1 https://t.co/1WyMhJo4rb'
41,2020-11-28 03:17:56+00:00,b'Pengalaman Inspiratif Won In-jae Dalam Drama Start Up\n#StartUp #StartUpEp13 #StartUpEp12 #StartUpEP1 #WonInJae #SeoDalmi #NamDoSan #HanJiPyeongTeam #KangHanNa #baesuzy #SuzyBae #NamJooHyuk #SuzyStartUpOST #startupep6 #Indonesia #samsantech #sandbox \n https://t.co/9vSW8kcLFd'
42,2020-11-26 08:41:32+00:00,"b""Wait potangina di ko kinakaya \xf0\x9f\xa5\xba bakit ganito 'to? #StartUpEP1"""
43,2020-11-25 13:52:53+00:00,b'@wraitheIaIvez #StartUp #StartUpEp1 #StartUpEp2 #StartUpEo3 #StarrUpEp4 #StartUpEp5 #StartUpEp6 #StartUpEp7 #StartUpEp8 #StartUpE9 #StartUpEp10 #StartUpEp11 #StartUpEp12 #StartUpEp13 #HanJipyeong #seonho HHAHSHSHSSHAHW'
44,2020-11-24 15:30:16+00:00,"b'Akhirnya nonton #StartUp karena #KimSeonHo \nBaru #StartUpEp1 mon maap udah ga suka karakter Dal Mi. Apa banget pas mengajukan pertanyaan di acara, eh kok nyerobot mic peserta lain yg berkesempatan nanya. Keliatan banget masih kebawa emosi, emangnya ga bs apa ketemu In Jae baek2?'"
45,2020-11-24 10:40:37+00:00,b'Ini beneran Han Ji Pyeong second leadnya? Yakin nih? Baru nonton #StartUpEp1'
46,2020-11-23 10:56:48+00:00,b'Sejauh ini #StartUpEP1 dan #StartUpEp12 yang buat ku nangis bombay'
47,2020-11-23 04:58:24+00:00,b'Baru ep 1 anjir bisa bisanya bikin nangis bombay #StartUpEp1'
48,2020-11-23 04:11:38+00:00,"b'Mmmaaf aku baru mulai #StartUpEp1 \nIyasih ketinggalan, tapi emang udah dibikin up and down emosinya di episode pertama. Aku tim Pak Han Ji Pyeong\xf0\x9f\x98\x9a https://t.co/tzqiUYtzCE'"
49,2020-11-23 03:16:37+00:00,b'Bigat naman sa dibdib #StartUpEp1 pa lang.\xf0\x9f\x98\x9e'
50,2020-11-23 02:25:30+00:00,"b'Tolong banget, gue ga bisa liat orang pelukan sambil nangis-nangis. Auto mengalir deras air dr mata ini. Pak Han pas meluk nenek ini adegan terbaik dr #StartUpEp1 sampe #StartUpEp12 . #JanganSakitiPakHan'"
51,2020-11-22 17:34:15+00:00,b'Wehhh otak eh baru tgk #StartUpEP1 dah melalak \xf0\x9f\x98\xad\xf0\x9f\x98\xad p/s jgnk kecam aku eh aku baru ada mood nak tgk kdrama'
52,2020-11-22 16:55:46+00:00,b'Sehabis di cekokin #StartUpEP1 sama @KristiFredzky @krista_karina   \xf0\x9f\x98\xac\xf0\x9f\x98\xac\xf0\x9f\x98\xac'
53,2020-11-22 14:38:27+00:00,b'Han Ji Pyeong \xf0\x9f\x98\xbf @kimseonhointl\n#StartUpEP1 #kdrama https://t.co/CubHNUem2A'
54,2020-11-21 19:35:47+00:00,b'#StartUpEp1 ni memang sedih ke atau aku yg ciwek eh? Apooo setiap scene adaaa je nak sedih aAAAAA \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'
55,2020-11-21 14:49:03+00:00,b'Sorry lah org trending #StartUpEP11 aku baru nak tngok #StartUpEP1 \xf0\x9f\x98\x8a'
56,2020-11-21 13:07:02+00:00,b'Ba yan ep 1 palang dami ko bg iyak \xf0\x9f\x98\xad #StartUpEp1'
57,2020-11-21 13:01:48+00:00,b'Baru liat 1 eps udah nangisssss\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#StartUpEP1'
58,2020-11-21 02:05:46+00:00,b'\xe2\x80\x9cOST Drama \xf0\x9f\x8e\xa7\xf0\x9f\x8e\xac\xe2\x80\x9d\n\n\xf0\x9f\x8e\xac : #StartUp #StartUpEp1 \n\xf0\x9f\xa7\x91\xf0\x9f\x8f\xbb\xf0\x9f\x8e\xa4 : Gaho\n\xf0\x9f\x8e\xbc : Running \n\xf0\x9f\x91\xa9\xf0\x9f\x8f\xbb\xf0\x9f\x91\xb1\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f : #NamJooHyuk #Suzy #KangHanna #KimSunHo \n\nLagunya gaho ini emang cocok banget buat ost drama yang mengejar mimpi kayak startup sama itaewon class https://t.co/ik9bFpvW2v'
59,2020-11-20 14:01:55+00:00,b'Baru liat 1 eps udah mewekkkk\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#StartUpEP1'
60,2020-11-19 16:06:56+00:00,b'Ang sak8!!! #StartUpEP1'
61,2020-11-19 14:14:58+00:00,b'mau nnya dong drakornya #StartUpEP1 #startup tuh bpknya dal mi meninggl yah? tpi kok gitu sih ga jelas meningglnya. baru smpe nnton eps 4 soalnya'
62,2020-11-19 05:51:24+00:00,b'baru mulai nongton udah berderai-derai air mata w :( #StartUpEP1'
63,2020-11-19 04:20:56+00:00,"b'Katanya, milenial begitu sih...#NamDoSan #HanJipyeong #startupdrama #StartUpEP1 #NamJooHyuk #Namzy https://t.co/nASGX68ScJ'"
64,2020-11-18 16:55:31+00:00,"b'Dalam #startupep1 taburan kelopak bunga sakura dari rumah burung di depan toko haelmoni (tempat DM dan Old DS menaruh surat), terbang jauh melewati Han Ji Pyeong, dan berhenti di Nam Do San. \nApakah artinya ini? \n#mencobalapangdada #HanJiPyeongTeam #startup #startupep11 #jidal https://t.co/cvrVcQKuih'"
65,2020-11-18 12:46:08+00:00,"b'""Jangan kesusahan sendiri, kembalilah"" ya Allah aku baper #StartUpEP1'"
66,2020-11-18 06:09:10+00:00,b'siapa yg tidak banjir bandang diginiin hMm\xf0\x9f\x99\x82\xf0\x9f\x99\x82\xf0\x9f\x99\x82\xf0\x9f\x99\x82 #startupep1 #spoiler https://t.co/fQLylRjbc2'
67,2020-11-17 08:55:09+00:00,b'Niatnya mau nonton pas ep nya udh full tp diri ini ga bisa nahan buat ga ongoing. Ep 1 nya aja udh bagus banget sii parah \n#StartUp \n#StartUpEP1 https://t.co/O6FHhJmTyg'
68,2020-11-17 04:40:14+00:00,"b'#StartUpEP1 kita disuguhkan Han Ji Pyeong yang awalnya terlihat sempurna, dengan rumah, mobil dan segalanya ternyata dulunya adalah anak panti asuhan yang harus keluar dari panti karena sudah berumur 17 th\n\nDia ingin makan corn dog, mie, berusaha menemukan tempat tinggal, tapi NO https://t.co/vYUDVxsS5K'"
69,2020-11-16 13:23:07+00:00,b'@OhMyGhelo hoy yung bus station scene sa #StartUpEp1!! Yung pupunta na ng Seoul yung lalake. Hahahaha'
70,2020-11-16 03:54:17+00:00,b'Episode pertama aja aku dah dibuat mellow \xf0\x9f\xa5\xba #StartUpEP1'
71,2020-11-16 02:23:57+00:00,b'rang lain udah episode 10 ini episode 1 br selesai. \n#startupep1'
72,2020-11-15 20:19:24+00:00,b'#StartUpEP1 iyakan agad di ako nainform \xe2\x98\xb9\xef\xb8\x8f'
73,2020-11-15 15:36:27+00:00,b'#StartUpEP1 \nWhitening\nSesuai utk semua kulit\nHanya sedikit shj sudah putih\nWssp 0136532328 https://t.co/wAixlBZR5k'
74,2020-11-15 13:36:31+00:00,b'bigat ng ep 1 ah #StartUpEP1'
75,2020-11-15 08:07:27+00:00,b'n41yaq 4qo #StartUpEp1'
76,2020-11-15 04:35:15+00:00,b'Di #startupep1 bapaknya dalmi meninggal kah itu di bis? Waktu bawa ayam goreng'
77,2020-11-14 19:42:02+00:00,"b'OST START UP, CANDUU BANGETTT\xf0\x9f\x98\xad\xf0\x9f\x98\xad\nDARI TADI DENGERIN INI TERUS GA BOSEN2 SUMPAHH!!\xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4 \n#StartUp #StartUpEp9 #StartUpEp8 #StartUpEP1 #StartUpOST #RedVelvetFuture https://t.co/poSgZbvLDh'"
78,2020-11-14 09:33:41+00:00,b'#StartUpEP1 kok gitu amat ya? https://t.co/rzuHgAigEa'
79,2020-11-14 01:33:49+00:00,b'Jangan sampai kamu melepaskan seseorang yang kamu cintai sebelum kamu sempat mengatakan bahwa kamu mencintai orang tersebut...\xe2\x9d\xa4\xf0\x9f\x98\xa5\xf0\x9f\x98\x8a\n#lovefather\n#lovemother\n#lovefamily \n#StartUpEP1'
80,2020-11-13 07:18:57+00:00,"b'Nonton #StartUpEp1 langsung excited karena ada \xe2\x80\x9cPak Lee\xe2\x80\x9d-nya #ItsOkayToNotBeOkay yang tak lagi konyol, tapi menjadi sosok ayah yang sangat menyayangi putrinya.\n\n#StartUp https://t.co/0bCXJpWD1D'"
81,2020-11-12 13:36:47+00:00,b'baru nonton #StartUpEp1 udah cirambay aja masa \xf0\x9f\xa5\xba'
82,2020-11-12 09:14:39+00:00,b'Bakit naman ganun yung mga linyahan? \xf0\x9f\x98\xad #StartUpEp1'
83,2020-11-12 04:52:21+00:00,b'#StartUpEp1 dan #StartUpEp8 buat saya berair mata yaaaa.'
84,2020-11-12 03:40:59+00:00,b'Iti maliaaaaa \xe2\x9d\xa4\xef\xb8\x8f #StartUp  #StartUpEP1 https://t.co/0CtcP6ZH6n'
85,2020-11-11 19:16:56+00:00,b'Parah yaaaa bener kata rangorang #StartUpEP1 banjir banget siiiihhhh... \xf0\x9f\x98\xad'
86,2020-11-11 18:53:01+00:00,b'#startupep1 buat aku nangis teresak esak\xf0\x9f\x98\xad\xf0\x9f\xa5\xba'
87,2020-11-11 00:26:49+00:00,"b'Sambil menunggu 11.11 semalam, aku nonton lagi #StartUpEP1 buat memastikan kalau anak yg di ayunan itu Dal Mi, bukan In Jae'"
88,2020-11-10 23:47:34+00:00,b'Baru juga #StartUpEP1 udh nngis\xf0\x9f\x98\xad rameee'
89,2020-11-10 12:36:06+00:00,b'#StartUpEP1 kok sedih kali tonenya anjeng'
90,2020-11-10 12:14:31+00:00,b'#StartUpEp1 YA ALLAH CAKEP BANGET PENGAMBILAN GAMBARNYA BARU KALI INI SUZY KALAH CANTIK SAMA BUNGA SAKURA DAN MUSIM GUGUR \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'
91,2020-11-10 07:35:45+00:00,b'Terjebak second lead \xf0\x9f\x98\xad #StartUpEP1 https://t.co/Q0XUjnDf2J'
92,2020-11-10 01:13:46+00:00,b'Bushak ep1 pa lang iyak na ko ng iyak. Kagigil yung kapatid ni Dal-mi.\xf0\x9f\x98\x8c\n\n#StartUpEp1'
93,2020-11-09 19:16:32+00:00,b'PUTANGINA \xf0\x9f\xa5\xb2 #StartUpEP1'
94,2020-11-09 15:23:22+00:00,b'Kdrama na ulit HAHAHA\n#StartUpEP1'
95,2020-11-09 13:30:34+00:00,b'Baru nonton #StartUpEP1 nih... Berasa trial ngupas bawang merah deh\xf0\x9f\x98\xad apa mungkin aku yang terlalu sensitif?!'
96,2020-11-08 21:23:16+00:00,"b'#Jipyeong itu definisi \'\' MenyayangiMu dari Jauh "" \xf0\x9f\x98\x94 #timjipyeong #StartUp #StartUpEp8 #StartUpEp7 #StartUpEp6  #StartUpEp5 #StartUpEp4 #StartUp3 #StartUpEp2 #StartUpEp1 #StartUpEp9 #DramaKorea https://t.co/xabqrZSVUb'"
97,2020-11-08 18:45:47+00:00,b'Seuu di #StartUpEp9 minggu depan. Bakal banyak mewek kayaknya kaya #StartUpEp1 wahh pak Han mulai sadar kalau dia suka Dal Mi dan berencana rebut merebut kah? #StartUpEp8 #StartUp https://t.co/QB6EdyxYQR'
98,2020-11-08 17:14:23+00:00,b'Dari #StartUpEp1 - #StartUpEp8\nSelalu Trending di berbagai negara\n#StartUp emang beda\nSabtu minggu berwarna karna StartUp'
99,2020-11-08 15:05:45+00:00,b'Drakor #StartUpEp1 sedih banget  ceritanya monangis\xf0\x9f\x98\xad https://t.co/mglVZessSC'
100,2020-11-08 10:01:59+00:00,"b""Adegan ini... ditambah back-songnya lagu 'Future' by Red Velvet.... FIX NANGIS KEJER \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n\n#StartUpEP1 #StartUp #RedVelvet @RVsmtown \n\n*ps : baru nnton episode 1 sih... apakah msh terlalu dini buatku 'tuk mendeklarasikan diri sbg #teamhanjipyeong ? \xf0\x9f\x98\x81 https://t.co/VUPPT3kIEz"""
101,2020-11-08 02:39:33+00:00,"b'Kumau bahas tentang drama on going #StartUp berawal dari tertarik dengan judulnya yg menurut ku ""oh mungkin ini ngebahas soal dunia start up gitu kali ye"" iseng nonton dan uwaw baru #StartUpEP1 udah nangis dong anjir waktu scene ayah dalmi-injae dipukulin bosnya\xf0\x9f\x98\xad\xf0\x9f\x98\x94 https://t.co/1HeREl16IT'"
102,2020-12-12 00:32:46+00:00,b'https://t.co/8o3AdKxABp'
103,2020-11-07 18:09:11+00:00,b'#StartUpEP1 and kalo ga end up sama jipyeong sih menurut gue lo jahat bgt chakanim bikin story kek gini'
104,2020-11-07 16:34:21+00:00,b'Baru nonton episode 1 #StartUpEP1 aja udah jatuh cinta. Bae Suzy emang cakep bener yak.'
105,2020-11-07 12:32:45+00:00,b'Ketidak pedulian adalah bentuk balas dendam untuk orang yang tidak penting #StartUpEP1'
106,2020-11-07 08:22:08+00:00,"b'Penasaran, baru nonton #StartUpEP1'"
107,2020-11-07 07:45:16+00:00,"b'Hari ini udah nangis dua kali, yang pertama tadi pagi sebelum ujian. Kedua nangis nonton #StartUpEP1 woyyyy bagusss banggeettt parahhh bawang banget \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'"
108,2020-11-06 18:13:31+00:00,b'plisss baru eps 1 gw udh pro ke seconlit\xf0\x9f\xa4\xa7 #StartUpEP1'
109,2020-11-06 06:14:29+00:00,b'Baru ep1 tapi udah berharap ending drama ini bakalan sama kayak ending film India Mujhse Dosti Karoge yg si male lead akhirnya suka sama org asli yg nulis suratnya. ALIAS SAYA GAK TERIMA KALAU JI PYEONG JADI SAD BOY WOYLAHHH\xf0\x9f\x98\xad\n#StartUpEP1 https://t.co/vyD24OIFg9'
110,2020-11-06 06:11:07+00:00,b'Akhirnya memutuskan untuk nonton Start Up\xf0\x9f\x98\x81\nBaru nonton #StartUpEp1 udah dibuat takjub sama warna-warna cantik yg dipakai dan dibuat nangis karena beberapa part. Terutama part ini\xf0\x9f\x98\xad https://t.co/TE8UqOvmuf'
111,2020-11-05 09:37:03+00:00,"b'Akhirnya membulatkan tekad nonton drakor on going, setelah terakhir kali nonton drakor on going pas drama the king kemaren \xf0\x9f\x98\x85\n#StartUpEP1 https://t.co/uXxlHUD1bF'"
112,2020-11-05 09:35:33+00:00,b'gumaganda si suzy ah #StartUpEP1'
113,2020-11-05 09:33:49+00:00,b'ayyy bitchesa ung kapatid #StartUpEP1'
114,2020-11-05 09:31:56+00:00,b'Aigo craving corndog lepas tengok #StartUpEP1'
115,2020-11-05 06:46:26+00:00,b'Membayangkan lagi ini dengan akhir #StartUpEP1 dan ya merinding\nhttps://t.co/HtL8HjDwQx'
116,2020-11-05 04:08:53+00:00,"b'Ngga sabar sih, nungguin #StartUpEp7 baca dulu ulasan dari #StartUpEP1 sampai #StartUpEp6 di sini yaah\nhttps://t.co/kwyQOppcfO'"
117,2020-11-04 09:05:58+00:00,"b'#StartUpEP1 baru mulai udah mewek aja......,,'"
118,2020-11-03 13:46:32+00:00,b'#StartUpEP1 sedih \xf0\x9f\x98\xad'
119,2020-11-03 12:49:51+00:00,"b'#StartUpEp6 ini boleh dibilang backstory Chul-san. Nah kemungkinan kita bakal liat juga backstory Yong-san. Di #StartUpEp1, doi sempet nanya In-jae &amp; mungkin ada dendam sama In-jae/Investor/Sand Box. \n\nWaktu Yong-san sujud syukur bertiga, sepatunya putih. (Ini mungkin kebetulan).'"
120,2020-11-03 12:09:14+00:00,b'telat bgt bodo. \n#StartUpEp1 SEDIH BANGET TOLONG NANGIS BANGET-BANGETAN \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\x8c'
121,2020-11-03 05:44:26+00:00,"b'Dan ku baru ngeh sebenernya yg punya cerita minta ditebarin pasir dibawah ayunan tuh bukan injae, tapi dalmi \xf0\x9f\x99\x82 fak bgt injae w benci bgt jadinya sama dia #StartUpEP1 https://t.co/OiblzoCZPI'"
122,2020-11-03 05:44:18+00:00,b'Nonton ulang #StartUpEP1 gara2 pada bilang org yg mau balas dendam tuh yongsan https://t.co/jy7hksgFAz'
123,2020-11-03 04:01:44+00:00,b'Ketidakpedulian adalah balas dendam paling ampuh untuk orang yang tidak penting \n#StartUpEP1'
124,2020-11-02 18:43:55+00:00,b'Baru episode1 gua udah 3\xc3\x97 nangis woi\xf0\x9f\x98\xad\xf0\x9f\x98\xad #StartUpEP1 #StartUp https://t.co/9gHlERo7t1'
125,2020-11-02 18:13:17+00:00,b'Geraham w sakit nahan nangis nntnin dramakk #StartUpEP1 \xf0\x9f\x98\xad\xf0\x9f\x98\xad air mata t emg g bsa d tahan woeh'
126,2020-11-02 17:25:44+00:00,"b'setelah sekian lama ga mewek nonton drakor, akhirnya pecah juga di #StartUpEP1 \xf0\x9f\x99\x83'"
127,2020-11-02 16:27:24+00:00,b'#StartUpEp1 \xe2\x9c\x85 its worth the hyped sih\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb\xf0\x9f\x99\x86\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\n\nBener2 ya sekarang drakor kalo tema nya quarter life crisis kayak gini hit a significant spot gitu~\xf0\x9f\x98\x82\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb'
128,2020-11-02 15:00:14+00:00,"b""Bener' diepisode 1 ini bkin banjir airmata. Dmna perjuangan ayah buat Seorang Anak, Semangat menggapai Kesuksesan, dan membawa kembali Keluarga kecilnya. Bener' perjuangan seorang Ayah. \nDan aku kangen Ayah yg udah Tenang diatas sana \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\xa4\x97\n#StartUpEP1 #StartUp #drakor https://t.co/ql91UOhOzP"""
129,2020-11-02 10:44:51+00:00,b'Kenapa ep1 start up sedih sangat kak suzy oi #StartUpEP1'
130,2020-11-02 07:32:34+00:00,b'baru nonton drakor #StartUpEP1 aja udah nagihhhhh'
131,2020-11-02 01:54:19+00:00,"b'Dahal dari #StartUpEp1 sampe #StartUpEp5 gue masih mencoba untuk mengerti Injae kenapa dia bisa bersikap seperti itu, tapi di #StartUpEp6 dia malah kek ular berbisa. Injae kenapa kamu harus berbuat terlalu jauh\xf0\x9f\x98\x8c'"
132,2020-11-01 18:02:48+00:00,"b""Baru nonton 1 episode, meweknya ga berenti2 \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\nJadi keinget aku pas blm punya sepedah ndul, kamu yg sllu nater2 aku dll. @senhigho \nI'll always remember in ma deepest heart ur kindness \n\xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4\n#StartUpEP1 \n#StartUp \n#koreandrama"""
133,2020-11-01 16:22:02+00:00,b'#StartUpEP1 SINEMATOGRAFINYA KEREN BGTT \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d https://t.co/Z3ifamLQtO'
