,Date,Tweet
111,2020-11-25 15:11:44+00:00,b'#StartUpEp12 gajelas bgt ah ji pyeong kaga salah apa2 jir niatnya baik malah dihajar?? Woi kek lo lg sidang trs dikritik dosen trs lo pukulin dosennya ya gajelas baperan amat kaga usah bisnis tolol'
112,2020-11-25 14:38:07+00:00,b'anjir Alex ternyata licik bgt ya #StartUpEp12'
113,2020-11-25 14:07:32+00:00,b'Ya ampun mewek banget nontonnya #StartUpEp12 \xf0\x9f\x98\xa3\xf0\x9f\x98\xad mataku sembab'
114,2020-11-25 14:03:36+00:00,b'Setelah menonton #StartUpEp12 kok jadi suka diaaa\xf0\x9f\x98\x96 https://t.co/ZZvwMfKw7m'
115,2020-11-25 13:52:53+00:00,b'@wraitheIaIvez #StartUp #StartUpEp1 #StartUpEp2 #StartUpEo3 #StarrUpEp4 #StartUpEp5 #StartUpEp6 #StartUpEp7 #StartUpEp8 #StartUpE9 #StartUpEp10 #StartUpEp11 #StartUpEp12 #StartUpEp13 #HanJipyeong #seonho HHAHSHSHSSHAHW'
116,2020-11-25 12:07:14+00:00,"b'SEDIH BGT ANYING. Scene jipyeong sm halmeoni nangis, scene dosan yg ini nangis. Aku gbs milih aku mau 22nya aja\xf0\x9f\x98\xad\xf0\x9f\x99\x8f #StartUpEp12 https://t.co/dofP2Uq6dP'"
117,2020-11-25 11:23:21+00:00,"b'Melakukan Segala Hal Tanpa Pamrih\n\nEntah kalian sadar atau enggak, segala tindakan Han Ji-pyeong untuk Seo Dal-mi murni dilakukan untuk kepentingan sang cewek ataupun neneknya #StartUpEp12 https://t.co/eF2K18R92V'"
118,2020-11-25 11:19:28+00:00,"b'Lebih Dewasa dan Mapan ketimbang Nam Do-san\n\nSecara logika, Han Ji-pyeong jauh lebih layak sebagai pendamping Seo Dal-mi karena melampau Do-san dari segi materiil ataupun pola pikir #StartUpEp12 https://t.co/KPDXkZEP36'"
119,2020-11-25 11:13:09+00:00,"b'\xe2\x80\x98Sandbox\xe2\x80\x99-nya Seo Dal-mi\n\nSetelah beranjak dewasa, Ji-pyeong pun tak hentinya melakukan berbagai hal supaya Dal-mi enggak merasakan sakit hati atau luka batin. Lalu, Ji-pyeong juga kerap melindungi Dal-mi sebagai mentor dari Samsan Tech #StartUpEp12 https://t.co/RlKUndwMWA'"
120,2020-11-25 11:05:44+00:00,"b'Cinta Pertama Seo Dal-mi yang Sesungguhnya\n\nAwalnya, surat cinta yang meminjam nama Nam Do-san dibuat dengan tujuan agar Dal-mi enggak kesepian. Jadi bisa dibilang, sosok yang menjadi cinta pertama dari Dal-mi adalah Han Ji-pyeong bukan Dal-mi #StartUpEp12 https://t.co/yFXkkmgmXl'"
121,2020-11-25 10:57:05+00:00,"b'A THREAD\n\n5 Alasan Han Ji-Pyeong Cocok dengan Seo Dal-mi di Drama Korea #StartUp\n\nSecara logika, kemungkinan Dal-mi akan berakhir dengan didampingi oleh Nam Do-san . Namun, justru banyak penggemar yang lebih menjagokan Han Ji-pyeong #StartUpEp12 https://t.co/8jlusvHzol'"
122,2020-11-25 10:24:31+00:00,b'aku sayang org jujur macam pak han\xf0\x9f\x96\xa4\xf0\x9f\x96\xa4\n#StartUpEp12 \n#HanJipyeong https://t.co/JUWN2Fxo06'
123,2020-11-25 10:08:47+00:00,b'agaga sakitan.\n#Startupep12'
124,2020-11-25 09:06:45+00:00,"b'apa yang orang stan sia si ji pyeong ni ? kerja mengarah orang je, dia je betul #StartUpEp12'"
125,2020-11-25 07:44:55+00:00,b'Gakuad nonton eps.12 nam dosan nya nangis mulu\xf0\x9f\x98\xad #StartUpEp12'
126,2020-11-25 07:09:54+00:00,b'Aaaa episode ini mengandung bawang \xf0\x9f\xa5\xba\n#StartUpEp12 #HanJipyeong https://t.co/QNd2876Mok'
127,2020-11-25 07:01:55+00:00,b'Team Nam Do San dari awal sampai akhir episode \xf0\x9f\x98\x8d\n#StartUpEp12'
128,2020-11-25 06:55:52+00:00,b'aku mencium bau2 klise di drakor ini #StartUpEp12 https://t.co/sNJNTkuS3z'
129,2020-11-25 06:52:37+00:00,b'@K_DramaIndo Inimah fans #TeamJiPyong vs fans #TeamDosan yg selalu ribut tiap sabtu minggu wkwk.. \n#StartUpEp12'
130,2020-11-25 06:38:44+00:00,"b'Dosan lu nyebelin bgt sumpah anjirr wkwkwk, BYEEEE.\nSeo Dalmi mohon pertimbangkan lagi lah....\n#StartUp\n#StartUpEp12\nhttps://t.co/jT3VkGaucE'"
131,2020-11-25 06:30:22+00:00,b'Masuk club second lead lagi\xf0\x9f\x98\x8c\xf0\x9f\x98\xa9\n\n#HanJipyeong #drakor #StartUpEp12 https://t.co/LudtEVfy3k'
132,2020-11-25 06:27:51+00:00,b'iyak ang hersi #StartUpEp12'
133,2020-11-25 06:27:12+00:00,b'TETAP #HanJipyeong  GARIS KERASS!!!\n\n#StartUpEp12 \n#drakor #StartUpEp https://t.co/7PwUjJNeAn'
134,2020-11-25 06:21:36+00:00,b'Eps 13 keknya bakalan lebih seru deh\n#StartUpEp12'
135,2020-11-25 05:28:34+00:00,"b'Pak Han ini sebenarnya bukan suka sama Dal Mi, tapi sayang sama Halmeoni. Dia merasa masih punya utang budi juga. Aduuh hyung \xf0\x9f\x91\x89\xf0\x9f\x91\x88 #StartUpEp12'"
136,2020-11-25 04:01:20+00:00,"b'Jika tak bisa mengalahkan musuhmu , jadilah pasukannya ..\n\nHan jipyeong ,\n\n#StartUp #StartUpEp12 #HanJipyeong https://t.co/hQ6ooctTW9'"
137,2020-11-25 03:56:13+00:00,b'Hoy wag nyo ganyanin ang good boy namin hahahaha\n#StartUpEp12 https://t.co/8fibFtnuHU'
138,2020-11-25 02:55:55+00:00,b'akhirnya gelud \xf0\x9f\x98\x8c #StartUpEp12 https://t.co/IBz3kHXoR5'
139,2020-11-25 02:44:43+00:00,b'Tingin tingin mo diyan????? luh ka irita\nHAHAHHAHA\n\n#DoDal #StartUpEp12 #JIPYEONGDESERVESBETTER #Dosan #DOSAN_OUT https://t.co/xeyN6uJxoN'
140,2020-11-25 02:08:24+00:00,b'Pengakuan (Bagian Satu) https://t.co/oETe4ByLdr\n#StartUpEp12 \n#BelaPersatuanBangsa \n#RiziqRusakPersatuan \n#puisiambyar \n#kamiBersamaHRSdanAnies \n#Akupengen \n#RakyatBersamaPangdam'
141,2020-11-25 00:33:02+00:00,"b'Yang menjadi ""sandbox"" bagi semua karakter dalam drama #StartUp adalah nenek. Waktu nonton drama ini, dari episode pertama udah ngerasa sih karakter yang paling keren adalah karakter si nenek. Dia bisa jadi ""penghubung"" karakter 2 lain  #StartUp #StartUpEp12 https://t.co/LG0vcAlQAK'"
142,2020-11-24 23:34:57+00:00,b'Aku suka baku hantam \xf0\x9f\x98\x8c\xf0\x9f\x98\x9d\xf0\x9f\x92\x83\xf0\x9f\xa4\xa3\n\n#StartUpEp12 #StartUp #Suzy #NamJooHyuk #KimSeonHo #TeamJipyeong #TeamDosan https://t.co/0w1rS169xu'
143,2020-11-24 22:57:40+00:00,"b'""Jika tak bisa mengalahkan musuhmu, jadilah pasukannya""#HanJiPyeong #StartUpEp12 ..strategi ini lah yg sedang aku lakukan skr ..'"
144,2020-11-24 22:31:50+00:00,b'#StartUpEp12 jadi kerja itu penting denger orang yg berpengalaman belajar dari eps ini tuh kaya gitu. yg udh berpengalaman juga alangkah baiknya sama-sama bantu yg masih belajar https://t.co/Kzn2iyWHJ3'
145,2020-11-24 22:27:29+00:00,b'GIVEAWAY KAOSNYA HAN JI PYEONG!!!\n#TeamJipyeong merapaaat \xf0\x9f\x98\x8d\n\nInfo lebih lanjut cek akun IG @ajusshideul \xf0\x9f\xa5\xb0\n\n#StartUp #StartUpEp12 #Suzy #KimSeonHo #NamJooHyuk #DearAnin https://t.co/uC4bGbw7jG'
146,2020-11-24 22:23:37+00:00,b'[OPEN PO!!]\n\xf0\x9f\x91\x95 Kaos Mentor\n\xf0\x9f\x91\x95 Kaos CEO\n\xf0\x9f\x91\x95 Kaos Start Up\n\xf0\x9f\x91\x95 Sandbox Memo Sheet\n\xf0\x9f\x91\x95 Sandbox Lanyard Card\n\nHarga terjangkau kualitas memukau\nMinat? Langsung DM yaa \xf0\x9f\x98\x8d\nKapan lagi bisa ngehalu masuk Sandbox kalau bukan sekarang \xf0\x9f\xa4\xad\n\n#StartUpEp12 #StartUp #Suzy #NamJooHyuk #KimSeonHo https://t.co/Rg0zp6otxj'
147,2020-11-24 21:50:43+00:00,"b'Abis nonton, auto mikir ""iya org yg terlihat sukses tuh biasanya ga cepet puas dgn hanya 1 usaha, tp pengen nambah jdi 2, lalu 3 lalu lebih dr itu. Selalu pengen lebih n lebih untuk lebarin sayap. Ilmu yg bagus !! #StartUpEp12'"
148,2020-11-24 17:42:15+00:00,"b'Mentoring must go on. \nSi JP habis tonjok2an ama DS ga lupa lanjut ngasih saran buat start upnya DS. Disini JP slalu mengutamakan profesionalitas dlm bekerja ya bund.\n\nDahlah mas JP, manfaatin wktu 3th buat deketin DM,,pepet terus DM ama mbahnya.\nSekian komentar #StartUpEp12 https://t.co/uNK4ONH5CM'"
149,2020-11-24 16:43:03+00:00,b'#StartUpEp12 sedih bgt anjir naik turun terus moodnya \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'
150,2020-11-24 16:41:16+00:00,"b""Ini 'Anak Baik' buat nangis keder tengah malam \xf0\x9f\x98\xad\xf0\x9f\x98\xa2\n#StartUpEp12 https://t.co/HSknp4OWb7"""
151,2020-11-24 16:31:22+00:00,"b'Gw yakin banget nih nanti eps 13 kan udah 3 tahun kemudian, pas Dalmi kerja sama kakaknya, ada trouble dan yg benerin si Dosan (soalnya dia pernah bantuin temennya soal virus dll) DAN KEMBALI KE CLICHE DRAKOR HHHHH #StartUpEp12 https://t.co/Kjirh1GFvu'"
152,2020-11-24 16:28:31+00:00,b'Akhirnya ku menyelesaikan #StartUpEp12'
153,2020-11-24 16:27:38+00:00,b'Iyak sa #StartUpEp12'
154,2020-11-24 16:23:47+00:00,"b'- dosan nangis depan dalmi, gue mencoba untuk baper dan mau sosoan ikutan nangis tp gabisa anjer.\n- jipyeong nangis depan halmoni, LANSGUNG AMBYAR AIR MATA GUE\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad #StartUpEp12'"
155,2020-11-24 15:59:26+00:00,b'Telponan 20mnt sm doi cuma buat jelasin #StartUpEp12 \xf0\x9f\x98\x82\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb https://t.co/YdriAz3ivS'
156,2020-11-24 15:53:39+00:00,b'Nonton #StartUpEp12 ini bikin insecure ya liat suzy..'
157,2020-11-24 15:41:08+00:00,"b'Betapa berharganya samsan tech punya mentor kayak pak han. Pada tutup mata aja itu grgr masalah personal. Yang satu soal cewek, satunya balas dendam. Ckck pak han malah dianggap musuh. Gublu. Rasakan kalian menghadapi uler alex!\n\nGreget banget #StartUpEp12 ya tuhan \xf0\x9f\x98\xad'"
158,2020-11-24 15:40:32+00:00,"b'Dalmi sama dosan aja lahh , sapa yg setujuh #StartUpEp12'"
159,2020-11-24 15:29:14+00:00,"b'Baru kelar nonton #StartUpEp11 sama #StartUpEp12 . Mo review dikit uhuk. Bener\xc2\xb2 writernim nya kukasi jempol. Pesannya Alus bat, cuuy tapi emang dapet banget sama RL. Kalo menurutku, ada peluang untuk plottwist PakHan+Dalmi sprti keinginan bnyak org wkwk. Aku tim netral. (cont)'"
160,2020-11-24 15:14:48+00:00,b'#StartUpEp12 versi Pemerintahan Indonesia https://t.co/xUgwxWuhZv'
161,2020-11-24 14:46:55+00:00,"b'""jika tidak bisa mengalahkan musuhmu maka jadilah pasukannya""\n\n#StartUpEp12 \n#HanJipyeong'"
162,2020-11-24 14:44:53+00:00,b'oh gini rasanya ciwi ciwi yang udah skincare an eh malah nangis. gara gara ji Pyeong nihh\xf0\x9f\x98\xad\n#StartUpEp12 https://t.co/8xJgRPunpP'
163,2020-11-24 14:36:24+00:00,b'Baru nonton #StartUpEp12 salut bgt sama Dalmi gila sih bisa ngalahin ego sendiri buat ngelamar kerja di Injae Company \xf0\x9f\x98\xad'
164,2020-11-24 14:28:58+00:00,b'Ibadah #StartUpEp12 dulu baby'
165,2020-11-24 14:28:21+00:00,"b'just watched #StartUpEp12, padia do san ni dah pi taboh ji pyeong pastu minta tolong uhhhhh marah'"
166,2020-11-24 14:21:33+00:00,"b'Terkadang berjalan tanpa tujuan menyenangkan | lalu terkadang, berlayar tanpa peta adalah hal yang mengagumkan ""_"" #TimDoSan #StartUpEp12 https://t.co/idO5JQHx4U'"
167,2020-11-24 14:19:24+00:00,"b'#StartUpEp12\n\nparah euy terlalu emosional, nontonnya pas tadi masi di rumah sakit pulak, trus adegan bersama sang nenek emang bener bener tearjerker huahhh'"
168,2020-11-24 14:06:54+00:00,b'Semakin teguh di tim ji pyeong. #StartUpEp12'
169,2020-11-24 13:59:06+00:00,b'AAA GEMESSSS TIM JIPYEONG SEMAKIN DI DEPAN\n#StartUp #Jipyeong #StartUpEp12 https://t.co/GmmvkjNUDy'
170,2020-11-24 13:46:27+00:00,b'Sampai skrg taknak tgk #StartUp sbb nak tunggu full episode kat #Netflix \xf0\x9f\x98\x82 Tapi ramai tweet #StartUpEp12 so terpaksa scroll laju laju kat Twitter sbb taknak ada spoiler \xf0\x9f\x98\xad'
171,2020-11-24 13:25:42+00:00,b'Jeong Sa-ha idolaku sih haha\n\n#StartUpEp12'
172,2020-11-24 13:07:26+00:00,"b'Abis nonton start up eps 2, auto mikir ""iya org yg terlihat sukses tuh biasanya ga cepet puas dgn hanya 1 usaha, tp pengen nambah jdi 2, lalu 3 lalu lebih dr itu. Selalu pengen lebih n lebih untuk lebarin sayap. Ilmu yg bagus !! #StartUpEp12'"
173,2020-11-24 12:50:40+00:00,"b'Yah tp balik lg, kalo soal akting ,gilak nam joohyuk memukau bgt sih di episode 11-12\nImprove bgt aktingnya\xf0\x9f\x92\xaf\xf0\x9f\x92\xaf\xf0\x9f\x92\xaf\n#StartUpEp12'"
174,2020-11-24 12:49:41+00:00,"b'Karakter injae jg makin tenggelem deh, kyknya karen bbrapa episode terakhir fokus ke dalmi dosan jipyeong ya. Padahal injae jg salah satu lead di drama ini\n#StartUpEp12'"
175,2020-11-24 12:48:36+00:00,b'Why tetibe mcm gini?? Plss happy ending plss but nak Dal Mi dgn Ji Pyeong plss\xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85 #StartUpEp12 https://t.co/8kfjMR6lV0'
176,2020-11-24 12:48:30+00:00,"b'Gara2 kebanyakan masalah, crita yongsan yg mau balas dendam harusnya bisa jd plot twist seru, jd malah melempem aja penyelesaiannya.\nKakaknya mati dan dia udh tahan dirinya bertahun2, tp ujungnya cuma confront si jipyeong doang di lift, trs bete2an...\n#StartUpEp12'"
177,2020-11-24 12:45:34+00:00,"b'Trs zuzur, trlalu byk yg terjadi, jd nya bingung mau fokus ke masalah yg mana. \nPercintaan antara dalmi dosan jipyeong jg blm jelas, bisnisnya ada masalah, dalmi msih sengit2an sama injae, mata nenek makin memburuk\n#StartUpEp12'"
178,2020-11-24 12:43:14+00:00,"b'Baru selesain startup ep 12.\nDemi apapun gue udh bodo amat sama dalmi mo milih siapa, cuma mau jipyeong bahagia aja\n\n#StartUpEp12'"
179,2020-11-24 12:33:56+00:00,"b""Wow - borderline kwento yata ng buhay ko 'tong #StartUpEp12 hehe"""
180,2020-11-24 12:21:11+00:00,"b'yang gw mau yaa intinya dalmi ada pasangannya  kalo ga, ga ngerti lagi deh #StartUpEp12'"
181,2020-11-24 12:12:05+00:00,b'Selamat Ulang Tahun do san !!\nJahat emg org yg memberikan kesan buruk di hari spesial seseorang tu. HHAHHA kek ga ada hari lain aja dah\xf0\x9f\x98\x8c\n\n#StartUpEp12 https://t.co/MlnesMbmdI'
182,2020-11-24 12:09:03+00:00,b'trio macam pamer jidat ceeeek\n#StartUpEp12 #StartUpEp13 https://t.co/WIJixyh5W5'
183,2020-11-24 12:08:55+00:00,b'Ldr dulu yaaa. Semoga gak ketikung ji pyeong\n#StartUp #StartUpEp12 https://t.co/FSTmBe18xq'
184,2020-11-24 12:05:44+00:00,b'Hati #TeamDosan terpotek potek di #StartUpEp12 \xf0\x9f\x98\xad\xf0\x9f\x98\xad'
185,2020-11-24 12:04:42+00:00,b'Pas lagi bucin; telponan sampe ketiduran.\n#StartUpEp12 https://t.co/t72uPGM7z2'
186,2020-11-24 12:04:35+00:00,"b'Yukk netflixnya kaka dijamin paling murah seantero twitter, boleh dilike dulu biar nanti kalau mau beli gampang. Yang mau tanya tanya bisa dm aja ya\xe2\x9c\xa8\xe2\x9c\xa8\n\n#JaehyunILMB40M #JAEHYUN #ShowYourLove1stWin #NCT_DOYOUNG #StartUp #StartUpEp12 #TheQueensGambit #Netflix https://t.co/vdPM9QprdR'"
187,2020-11-24 11:59:57+00:00,"b'\xe2\x80\x9cjika tidak bisa mengalahkan musuhmu, jadilah pasukannya\xe2\x80\x9d -Han Ji-Pyeong\n#StartUpEp12 https://t.co/Xis6tLDd4s'"
188,2020-11-24 11:23:43+00:00,b'#StartUpEp12 bener2 bikin emosi campur aduk yaaa. Scene jipyeong ketemu halmeoni pas dia tau kl halmeoni ada gangguan mata bikin nangissss\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'
189,2020-11-24 11:07:31+00:00,b'#StartUp #StartUpEp12 #KimSeonHo Han ji pyeong is trending \xf0\x9f\xa4\xa9 https://t.co/4CzFuXD5CL'
190,2020-11-24 11:04:19+00:00,b'OPEN PO Tshirt Start Up Han Ji pyeong. Only 85k #StartUpEp12 #StartUpEp11 #StartUp #HanJipyeong #HanJiPyeongTeam #drakor #kpop https://t.co/7o4ffOJqoY'
191,2020-11-24 10:33:10+00:00,b'Han ji pyeong KEREN #StartUpEp12 https://t.co/w5ve8dp34C'
192,2020-11-24 10:33:03+00:00,b'#StartUpEp12 mirip banget sama yg dialami kawanku'
193,2020-11-24 10:11:26+00:00,b'Awtsu #startupep12 https://t.co/3bgfU86tWr'
194,2020-11-24 10:09:04+00:00,b'Tim Nam Do San dari awal\nFix no debat\nHan Ji Pyeong pengecut\n\n#StartUpEp12'
195,2020-11-24 10:07:47+00:00,b'tolongla jangan bagi spoiler #StartUpEp11 dengan #StartUpEp12 \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad aku tak tgk lagi ni. kau sabar jap.'
196,2020-11-24 09:50:51+00:00,"b'cite #StartUpEp12 ni dh pening la..nak Ji Pyeong together dgn Dal Mi, tp kenape Dal Mi mcm suke lebih dekat Do san? Stress la\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9 #JIPYEONGDESERVESBETTER'"
197,2020-12-13 17:00:01+00:00,b'Next year could be decisive for the world \xf0\x9f\x8c\x8f. 2020 has taught us that we need to work together for a stronger response and show that we can build back better.\n\nJoin in. Be the change.'
198,2020-11-24 09:42:57+00:00,"b'susana sedih,tegang berubah jadi lawak gara2 kopi \xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#StartUpEp12 https://t.co/1FySrxhJiV'"
199,2020-11-24 09:36:24+00:00,"b'kamu diam-diam cukup lembut dan penuh perhatian. Kamu didorong kembali fokus dan sungguh-sungguh, yang membuat kamu tidak hanya sukses tetapi juga hebat dalam memberi nasihat dan memotivasi orang-orang di sekitar Anda.\n\nHan Ji Pyeong - QUIZ\n\n#HanJipyeong #StartUpEp12 https://t.co/gtY0LWXHj9'"
200,2020-11-24 09:34:28+00:00,b'Otw sandbox dulu luuurrr wkwkwkwkwk #TeamJipyeong #StartUpEp12 https://t.co/z7F64xgqnn'
201,2020-11-24 09:24:56+00:00,"b'Anda diam-diam cukup lembut dan perhatian. Anda didorong, fokus, dan sungguh-sungguh, yang membuat Anda tidak hanya sukses tetapi juga hebat dalam memberikan nasihat dan memotivasi orang-orang di sekitar Anda. \n\nHan Ji Pyeong - QUIZ\n\n#HanJipyeong #StartUpEp12 https://t.co/btuDDHjtEn'"
202,2020-11-24 09:01:45+00:00,b'siyes tokkaba brapo juto doh aku rt\xf0\x9f\x98\xad\xf0\x9f\x98\xad#StartUpEp12'
203,2020-11-24 08:36:18+00:00,"b'Wala akong ibang ginawa kagabi kundi umiyak, hahahaha #StartUpEp12'"
204,2020-11-24 08:35:10+00:00,b'#StartUpEp12 \n\nSedih bgtt!! Kenapa bubar siiih\n*samsantech\xf0\x9f\x92\x94 https://t.co/v79WmMFopG'
205,2020-11-24 08:23:55+00:00,"b'\xe2\x80\x98Dream High\xe2\x80\x99 hingga \xe2\x80\x98Start-Up\xe2\x80\x99, Deretan Drama Penulis Park Hye Ryun Disebut Tak Pernah Gagal\n\n\xf0\x9f\x91\x89 https://t.co/mpNPSdrsFF\n\n#StartUp #StartUpEp12 #suzy #NamJooHyuk #KimSeonHo #timjipyeong #TimDoSan https://t.co/cWPk8lTPLs'"
206,2020-11-24 08:05:48+00:00,b'#NamDoSan ikaw ba yan? \xf0\x9f\x98\xb6 #StartUpEp12 \nhttps://t.co/I38nzZGKbQ'
207,2020-11-24 07:20:38+00:00,b'Tambah ribet aja jalan ceritanya start up-_- #StartUpEp12'
208,2020-11-24 07:19:20+00:00,"b'Dari #HanJiPyeong kita belajar bahwa tidak harus jadi bintang utama untuk memenangkan hati banyak manusia.\n\nPerjuangannya senyap, tak diungkap. Karena kerja keras memang berkawan dengan kesunyian.\n\nDia tak sempurna dan itu disadarinya.\n\n#StartUpEp12\n#StartUpEp11\n#\xed\x95\x9c\xec\xa7\x80\xed\x8f\x89\xed\x8c\x80\xec\x9e\xa5\xeb\x8b\x98'"
209,2020-11-24 07:11:25+00:00,b'tae ansaket ng iyak ni joo hyuk huuhuuhuh #StartUpEp12'
210,2020-11-24 07:08:40+00:00,"b'selama ini kupikir yaudah Start Up ini kejadiannya di tahun 2019 atau 2020 aja gitu :""D\n\nwkwkwkw \n\n#StartUpEp12 \n#Dalmi #Dosan #Jipyeong #Suzy #NamJoohyuk #KimSeonho #KangHanna https://t.co/fxfEWapJhI'"
211,2020-11-24 07:08:01+00:00,b'Hadeehh nyesek nyeseek bgtt abis bacain respon netizen di hashtag #StartUpEp12 \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5'
212,2020-11-24 06:35:32+00:00,"b'\xf0\x9f\x91\x89Kenapa sol dal mi melamar ke injey company?\n\n\xf0\x9f\x91\x89Nam do san terlalu lugu, tapi otaknya pintar.\n\n\xf0\x9f\x91\x89Kenapa pak Han gak menolong sansamtech?\n\nArrrrrrgggghhhhhhhh\xf0\x9f\x98\xac\xf0\x9f\x98\xac\xf0\x9f\x98\xac, pusing mikir nya\n\n#StartUpEp12'"
213,2020-11-24 06:30:32+00:00,b'#StartUpEp12 bawang ggr ji pyeong bgt gtw knp nangisnya part ji pyeong doang pdhl keknya part dosan sama dalmi jg bawang tpi g nngi \xf0\x9f\x98\xad dn si saha sama chul san omg jadi ni pasti \xf0\x9f\xa5\xb0'
214,2020-11-24 06:27:26+00:00,b'Gila charm nya ini orang gak maen2 \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\nSome clips of Han Ji-pyeong from  #StartUpEp12 #hanjipyeong #KimSeonHo #startup https://t.co/ISRIaTzYPs'
215,2020-11-24 06:27:09+00:00,"b'Episod 12 bikin nangiss sampe ngisek2 HAHA, diliatin anak gw lagi \xf0\x9f\x98\x86\n#StartUpEp12'"
216,2020-11-24 06:08:52+00:00,"b'Saluuuuuut buat Seo Dal-mi\xe2\x9c\xa8\n\nEntah kalo gua yang di posisi Dal-mi bisa setegar itu apa engga bisa langsung bangkit gitu. Bahkan, Dal-mi tidak insecure ngajuin diri di company yg dulu jadi saingannya, prok-prok\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb\n\n#StartUp #StartUpEp12 https://t.co/39MEBt6GPp'"
217,2020-11-24 06:07:09+00:00,b'HAHAHAHAHAHAHAH di din ako aware tbh #StartUpEp12 https://t.co/02XqadRV0U'
218,2020-11-24 06:05:45+00:00,"b'Dal-mi yg biasanya sll research sesuatu, mungkn krn lagi ada masalah intern yaa jadinya mungkin kurang fokus sm kata ""Akuisisi"" hm.\n\nJd inget dulu ex-kantor ampe ada demo krn ada rencana akuisisi. Lsg pada kalangkabut krn rencana akuisisi tsb\xf0\x9f\x99\x83\n\n#StartUp #StartUpEp11 #StartUpEp12 https://t.co/7fenzIpmHK'"
219,2020-11-24 05:59:32+00:00,"b'Ini jugaaa. Drakor sebelah juga lagi putus, ini juga pisah. Sad-week! Hm\xf0\x9f\xa5\xba\n\n#StartUp #StartUpEp12 https://t.co/p72h6A8wD6'"
220,2020-11-24 05:57:07+00:00,"b'Kapal guaaa, A-Va-La couple, udah mau akrab padahal mau satu gelas berdua, ehhh.. harus berpisah karena salah memahami kontrak 3M, hm\xf0\x9f\x99\x83\n\n#StartUp #StartUpEp12 https://t.co/vybYxx5hRp'"
221,2020-11-24 05:53:41+00:00,"b'Dosan-niiiiim, saking jago ngetik coding tapi polos di ngetik chat, HEHHEHEU. Di awal dimarahin Ji-pyeong, skrg dimarahin eomoni nya sendiri skskskskksksk.\n\n#StartUp #StartUpEp12 https://t.co/vG9cTsuqz9'"
222,2020-11-24 05:27:08+00:00,b'Basenya sampe off\xf0\x9f\x98\xad #StartUpEp12 https://t.co/CICmVgzNDS'
223,2020-11-24 05:25:14+00:00,b'WESSS WESSS MALAH BERANTEM #StartUpEp12'
224,2020-11-24 05:11:39+00:00,"b'Baru selesai nonton #StartUpEp12  utk kesekian kalinya, ttp nangis pas scene dalmi dan saha dipecat, pas putus dr dosan dan pagi harinya scene dgn nenek di ruang makan. Suzy, you nailed it!'"
225,2020-11-24 04:58:11+00:00,b'@tetsusha Team Ji Pyeong #StartUpEp12'
226,2020-11-24 04:55:13+00:00,b'Palangkaraya! Ayo jdlah terapis spa yang lain dari biasanya! trainer berpengalaman dalam menangani berbagai kasus tumbuh kembang anak selama puluhan tahun! joint with Us! Jakarta #JennieDiTokopedia #JennisBNK48 #ShopeeGajianSale #StartUpEp12 #spasolo  #BabyMonsters https://t.co/PgNIc0WS7J'
227,2020-11-24 04:41:46+00:00,"b'My question is, why Han Ji-Pyeong? Not Nam Do-San?\n\nApa salah Nam Do-San?\nDan apa salah Han Ji-Pyeong?\n\n#StartUp #StartUpEp12'"
228,2020-11-24 04:37:30+00:00,"b'Aku keinget pas bilang In-Jae berdiri kaku pas presentasi apalagi saat Bapaknya Dosan lagi ngomong. Nah, ini aku baru dapat perspektif baru dari The Crown yg scene tutorial. Itu juga pertanda In-Jae lagi kendaliin emosinya. #StartUpEp12 #StartUp \n\nhttps://t.co/sUK1HMlPe7 https://t.co/GDZMddscmB'"
229,2020-11-24 04:30:07+00:00,"b'Jiepyong tuh dia profesional, dia tau kapan harus bucin kapan harus memposisikan diri sebagai pebisnis/mentor, omongannya tajem tpi ya itulah kejujuran \nJadi pebisnis tuh harus punya mental baja #StartUpEp12'"
230,2020-11-24 03:54:29+00:00,b'Abis ntn  #StartUpEp12 menangos seember trs kesel bgt ama Do San:('
231,2020-11-24 03:34:05+00:00,b'Han Ji Pyeong \xf0\x9f\x98\x89 #StartUpEp12 https://t.co/CA1iQW2mBV'
232,2020-11-24 03:27:59+00:00,"b'Judul start up, diganti sama ""Han jipyeong yang tersakiti"" \xf0\x9f\x98\xad\xf0\x9f\x98\xad #starup #StartUpEp12 #pakhan https://t.co/jpGTvm3LKc'"
